FIPS,VEG_ACRESPTH07,FRESHVEG_ACRESPTH07,ORCHARD_ACRESPTH07,BERRY_ACRESPTH07,PC_DIRSALES07,AGRITRSM_RCT07,GHVEG_SQFTPTH07
40061,0.25,0.24789291,6.197322757,0,16.94,,0
40063,1.47,,82.99758259,0,2.21,260000,0
40065,,,3.652045534,0,0.47,,0
40067,328.05,328.9980732,911.849711,,20.01,56000,0
40069,2.4,2.390514439,471.026965,0.191241155,16.34,,0
40071,0.26,0.261125014,8.834729627,,2.93,31000,
40073,5.1,5.112402829,41.03928847,0,2.66,,0
40075,,,,,2.55,9000,
40077,,,0.670369661,0,3.93,20000,0
40079,156.43,11.6675063,4.43324937,0.685138539,6.22,131000,0
40081,0.65,,153.7697489,,11.11,117000,
40083,2.61,,6.69702652,0.535762122,4.66,22000,
40085,2.09,,802.6925623,,7.26,,551.7545796
40087,2.74,2.727956854,48.28797191,0.094067478,6.83,15000,0
40089,5.51,5.497131931,59.21367113,,5.45,,0
40091,7.74,,62.26155959,,8.55,11000,
40093,8.09,8.073496659,3.619153675,0,20.23,53000,
40095,1.29,1.277654495,166.0278394,,5.49,208000,0
40097,0.68,0.678920767,25.42181096,0.27659735,5.76,,0
40099,2.45,2.451368022,194.132532,,11.22,,0
40101,7.46,,24.3895538,0.169764876,4.75,,0
40103,1.08,,17.51185699,0,8.47,,0
40105,,,119.0698543,,14.41,,0
40107,24.29,24.31610942,362.3279099,0.178794922,10.81,18000,
40109,0.03,0.018584092,1.042138715,0.034309093,0.57,0,
40111,0.58,0.585703736,135.9341975,,4.63,,0
40113,1.45,1.457951357,54.54063487,,2.88,57000,0
40115,,,206.0557176,0.403300862,12.78,80000,0
40117,,,10.73377805,,4.32,22000,0
40119,1.06,1.034139366,9.575364502,0.102137221,4.64,26000,384.9041187
40121,1.14,1.148053936,14.02426671,0.045021723,3,,
40123,1.42,1.428139848,244.0471286,0.466891873,4.35,142000,0
40125,0.39,,46.95677317,0.144571346,2.87,39000,0
40127,0.43,0.430144529,2.064693737,,0.69,49000,0
40129,,,0.916590284,0,22.15,96000,0
40131,0.34,0.324566043,87.56070587,0.216377362,4.99,57000,
40133,0.71,0.707596254,132.8199792,,4.48,,0
40135,,,0.707748627,0.0976205,2.71,5000,0
40137,,,36.29368685,,2.01,0,0
40139,0.6,0.595503945,,0,7.54,138000,0
40141,,,70.91761223,,,,0
40143,0.35,,8.95957855,0.018790346,0.59,,3.689740642
40145,4.13,,33.07051473,0.193394823,2.55,193000,
40147,0.02,0.020038875,111.1756808,,1.91,,0
40149,,,2.321582115,0,6.69,,0
40151,0.36,0.354149451,0,0,7.58,,0
40153,0.46,0.459300842,0,0,2.39,96000,0
41001,234.62,1.124297314,2.560899438,,13.89,46000,237.3516552
41003,72.73,3.615949401,17.71202334,8.322812351,27.13,,2057.168773
41005,9.92,6.607917787,14.15297782,9.414019861,9.63,134000,140.4728309
41007,0.03,0.026962899,0.29659189,1.13244176,3.19,,
41009,0.25,,1.022202232,1.799075929,6.5,2000,
41011,0.32,0.31671127,1.599391914,33.19134111,6.62,,
41013,,,,0,8.84,110000,0
41015,0.32,0.325475427,2.045845539,44.91560887,3.08,24000,358.0229693
41017,0.42,0.423715003,0.045630846,0.013037385,3.95,273000,25.74883478
41019,,,17.69732274,3.192269115,20.79,147000,219.1767611
41021,,,,0,,962000,0
41023,0,0,,,28.28,209000,0
41025,0,0,0,0,7.98,,0
41027,2.41,2.40918324,696.348434,3.968066512,58.35,,0
41029,1.34,1.310840652,39.15380194,0.226876267,69.95,163000,127.5548788
41031,,22.36842105,0.292397661,0,14.45,83000,
41033,1.95,1.945645843,6.915097964,0.223067676,5.52,,226.7854709
41035,85.59,44.07920435,0.165259457,0.060094348,5.41,,
41037,,,0.416088766,0,6.21,113000,
41039,,,15.64910734,0.910641161,14.89,158000,506.7979073
41041,0.35,0.348242464,0.565894004,1.915333551,36.57,,243.7697247
41043,49.19,13.33404071,20.44317117,9.576104833,21.2,,
41045,557.09,320.1045397,4.194495531,,46.5,,
41047,80.66,8.037916526,32.80295336,20.45428898,15.65,37000,93.50163628
41049,1940.11,532.1911154,,,5.67,,0
41051,3.68,2.31404437,0.219497079,1.689984047,6.92,1025000,108.2421871
41053,,,97.16993726,10.25230276,10.81,12000,0
41055,0,0,186.3905325,0,48.68,,0
41057,1.28,1.278823482,,0.119889701,14.95,,
41059,562.71,140.164722,69.69114619,1.523678792,49.05,56000,
41061,,44.13231715,17.35764734,,8.97,,0
41063,14.97,,,0.293169159,46.4,,1011.433597
41065,0.76,0.758405663,481.7561304,,18.22,223000,374.1467936
41067,6.78,1.977134679,18.04689956,9.550042725,4.62,,24.3351523
41069,0,0,5.014326648,,,193000,0
41071,41.54,6.863061133,156.8105483,18.58225795,13.16,,84.64442064
42001,10.75,6.756156103,152.1517962,1.076638911,30.26,293000,283.0078723
42003,0.66,0.656599356,0.103285292,0.040166502,1.22,,15.39114796
42005,2.49,,2.15103773,0.261612697,9.25,,
42007,1.41,1.392942808,1.005693148,0.150275988,9.61,,0
42009,4.68,,20.82284471,0.322210363,13.66,377000,
42011,2.82,2.72314374,2.959182659,0.171438794,5.79,188000,82.20117473
42013,4.87,,2.666941827,0.198433172,6.37,,
42015,3.13,2.917828093,2.70591879,0.635727908,12.88,48000,
42017,2.24,2.208152137,0.767703039,0.122317465,8,1266000,71.41408647
42019,6.79,,1.002805664,0.30138968,12.18,,
42021,15.34,1.413198585,0.523917524,0.103404775,3,,
42023,1.69,1.682242991,,0,17.81,,0
42025,5.48,,0.538289822,0.237480804,15.57,,82.32667859
42027,15.11,4.88586915,1.936303257,0.270666047,8.12,232000,176.1827759
42029,2.4,,1.058316088,0.106652009,6.21,895000,197.2487884
42031,12.45,,2.533550734,0.401354572,12.63,,0
42033,0.43,0.434284336,0.422220882,,1.58,,
42035,4.82,,2.343434343,0.161616162,10.02,,
42037,63.36,22.179691,4.676719814,0.694562349,11.85,171000,0
42039,5.11,4.989324643,2.281155186,0.325879312,8.01,42000,176.1433869
42041,4.3,,2.897761699,0.180012469,5.93,,60.85738622
42043,1.31,1.273047216,0.965491466,0.10122088,3.71,,44.38146256
42045,,,,,0.09,40000,0
42047,4.08,,1.19492616,0.735339175,3.77,23000,
42049,8.06,3.573930323,46.82920902,0.496776315,4.98,170000,37.24392789
42051,4.09,4.082397784,0.708171044,0.097199947,8.42,138000,48.2458881
42053,1.01,1.010684378,2.598902686,,3.75,,0
42055,8.1,,17.42859557,0.52813926,17.66,507000,480.184215
42057,1.81,1.673808249,0.937332619,0.40171398,8.63,,0
42059,2.21,2.083809814,4.497979721,0.228710833,4.75,24000,
42061,8.08,,3.843619591,0.373380189,18.69,173000,669.0094443
42063,11.05,11.02482874,2.573222475,0.709065749,8.76,,153.478425
42065,2.73,,1.753217932,0.577008433,4.12,,
42067,8.27,,7.538994801,0.563258232,27.8,,3559.098787
42069,4.02,,0.649663942,0.133754341,3.88,176000,
42071,12.33,10.81575764,1.780264496,0.510649546,18.52,1654000,880.2236445
42073,2.35,,0.990088118,0.176015665,7.66,,
42075,6.39,5.444745197,1.185675172,0.358822749,8.42,34000,
42077,4.97,,2.434199616,0.121413849,5.07,,51.70453199
42079,4.72,2.971782492,0.923272231,0.2019658,2.6,,29.74988299
42081,9.98,3.757339222,4.36501823,0.530649275,10.16,87000,
42083,0.85,0.848059777,0.573013363,0.756377639,5.97,,
42085,6.14,,0.571999351,0.256119112,10.53,,0
42087,3.95,3.912448106,4.847088487,0.652074684,12.27,,
42089,1.5,1.493896885,1.00807676,0.151818789,7.11,129000,61.52911884
42091,0.92,0.88701973,0.317161124,0.059306552,2.83,54000,17.7352375
42093,12.99,5.407232173,7.265968233,0.337952011,14.9,,
42095,1.91,,1.000620724,0.088190301,4.6,,
42097,17.03,4.969939,3.883793391,0.120682845,15.63,,
42099,5.23,5.204065815,0.73078371,0.199304648,13.97,54000,529.6188852
42101,0.01,0.005882234,0,0,0.09,0,
42103,,,0.153630808,,1.69,,0
42105,210.74,33.91512463,1.225847878,0.233494834,15.02,81000,0
42107,18.73,16.21996115,3.212747748,0.237729749,20.87,18000,
42109,32.01,31.50078166,14.22615946,2.058363731,21.52,,239.7081813
42111,4.64,,1.080594327,0.192963273,10.02,415000,104.2001672
42113,5.63,5.604483587,7.686148919,0.64051241,3.86,,0
42115,2.19,,3.749878251,1.436641667,12.31,113000,0
42117,4.43,,1.695915057,0.761932852,14.97,92000,59.97148896
42119,8.81,,1.124136824,0.412948221,6.33,,367.9827479
42121,2.17,2.171968826,1.13161401,0.292029422,3.69,,0
42123,3.69,,1.438919103,1.146257591,11.79,,0
42125,3.23,2.92104905,1.16161518,0.17011101,3.41,,0.413126738
42127,2.65,2.604317379,2.469278701,0.462989756,7.08,114000,
42129,2.86,2.759334786,0.479165921,0.165229628,3.72,,28.11657501
42131,15.46,,6.657360679,2.004366656,17.55,,0
42133,5.18,3.09068785,3.335001625,0.37002863,9.54,,101.1933423
44001,3.72,,,0,3.92,,0
44003,0.43,0.432828564,0.266812129,0.717428168,2.45,,
44005,12.25,,1.697312588,0.639567062,15.67,,1045.44616
44007,1.17,,0.585726109,0.093907175,5.21,153000,24.94429235
44009,3.41,3.407289391,,0.907033055,9.03,,
45001,2.4,2.409353029,3.120309661,0.434473497,3.73,27000,0
45003,3.26,3.2266914,12.05110452,0.215548211,2.08,5000,
45005,69.17,69.39911691,137.1664427,,,864000,0
45007,1.51,,1.648580389,0.122117066,2.28,128000,
45009,179.37,180.200078,10.97830324,,,69000,0
45011,33.97,,5.266135701,,7.36,,0
45013,14.63,,,0.094613773,,,0
45015,0.5,,0.128475727,0.042825242,0.34,52000,0
45017,,,17.5937204,0.067668155,4.54,153000,0
45019,3.19,,0.740190301,0.371546504,3.06,,2.229279026
45021,2.08,2.068290521,4.191981681,0.221602556,6.19,122000,0
45023,5.46,,4.135395926,,4.14,66000,0
45025,21.65,21.49134053,15.80382742,0.512808559,6.27,67000,0
45027,54.75,28.65092955,2.782534247,1.651174168,9.91,87000,0
45029,58.56,58.2179533,1.328360497,0.485362489,3.78,309000,0
45031,3.53,,2.052403709,,1,,
45033,4.08,4.067024565,3.156011062,,0.1,,0
45035,2.11,2.048007224,1.007877571,0.153197391,0.49,,0
45037,11.36,11.01624897,190.9745446,1.06228115,17.04,,0
45039,,,,0,,,0
45041,5.42,,0.627475884,0.204118661,1.22,,0
45043,1.37,1.292374988,,,0.3,,0
45045,2,1.97581253,1.820437601,0.13450367,1.57,,8.116600768
45047,0.35,0.321458839,2.162541278,0.073058827,0.98,173000,7.013647389
45049,5.29,5.310825549,3.461520224,0,1.32,215000,0
45051,3.3,1.88119759,0.573924688,0.271019992,0.71,46000,0
45053,,,1.305659358,0,0.41,,
45055,1.75,,1.180374983,0.13685507,3.25,46000,0
45057,0.69,0.557838309,1.02043593,0.027211625,0.2,,0
45059,1.31,1.306983024,2.111280269,0.402148623,1.86,,0
45061,4.9,4.771608927,0.646155376,0,3,58000,0
45063,28.02,27.85964021,1.684612642,0.217237153,2.11,139000,75.0083001
45065,,,2.778880508,,,69000,0
45067,1.98,,1.262403852,,1.77,,0
45069,2.21,2.213690291,1.037667324,0.276711286,3.21,,0
45071,1.44,,2.8343481,0.078731892,2.5,15000,0
45073,2.66,1.938121578,3.183046388,0.254643711,1.13,,0
45075,6.67,6.102742372,5.506814545,0.143464106,2.24,65000,0
45077,1.78,1.756909218,0.775107008,0.447839605,3.45,,0
45079,0.17,,0.263772389,0.063860684,0.46,312000,0
45081,23,,272.2861061,1.213208144,,13000,0
45083,1.08,1.044358117,8.560845605,0.37943807,1.22,2332000,
45085,2.38,,0.959481113,0.211085845,2,53000,
45087,0.97,0.974518155,0.613585505,,0.32,10000,0
45089,20.8,20.72582932,1.95633683,0.113410831,3.65,85000,0
45091,1.08,1.06825433,1.884875418,0.22314646,4.83,155000,
46003,0,0,0,0,6.32,794000,0
46005,0.64,0.634517766,,0,4.07,441000,0
46007,0,0,0,0,18.45,,0
46009,0,0,,0,13.75,,0
46011,1.5,1.490666396,0.846969543,0.542060508,4.71,13000,0
46013,,,,0,7.54,,0
46015,,,,0,,747000,0
46017,0,0,0,0,74.5,122000,0
46019,4.66,,4.746835443,0,14.08,105000,
46021,0,0,,0,7.88,47000,0
46023,,,0,0,28.41,172000,0
46025,,0,0,0,24.52,,
46027,1.63,1.634715411,,0,2.97,,0
46029,0.46,0.456117678,,0,3,,
46031,0,0,0,0,2.63,13000,
46033,0,0,0,0,5,559000,0
46035,,,0,0,4.69,,0
46037,0,0,0,0,1.06,129000,0
46039,1.89,1.903855307,,,11.1,287000,0
46041,0,0,0,0,,,0
46043,0,0,0,0,,,0
46045,0,0,0,0,3.75,283000,0
46047,,,0.416031064,0,30.15,57000,
46049,0,0,0,0,,25000,0
46051,,1.118255521,,,17.61,,
46053,0,0,,0,14.89,738000,0
46055,0,0,0,0,,,0
46057,,,0,0,6.06,181000,0
46059,0,0,0,0,,189000,0
46061,4.72,4.743303571,,0,5,,0
46063,0,0,0,0,274.51,,0
46065,,,,0,,1396000,
46067,2.46,2.469135802,1.234567901,0,6.01,11000,0
46069,0,0,0,0,6.18,,0
46071,0,0,0,0,18.01,45000,0
46073,0,0,0,0,16.11,253000,0
46075,0,0,0,0,,27000,0
46077,0,0,,0,5.76,,0
46079,,,0,0,2.01,,
46081,1.24,1.245062682,0.601064743,,9.11,268000,0
46083,1.43,1.430463576,,0,3.45,,0
46085,0,0,0,0,8.24,1235000,0
46087,5.05,,,0,13.75,12000,
46089,0,0,,0,12.07,52000,0
46091,0,0,0,0,,,0
46093,0,0,0,0,4.07,,0
46095,0,0,0,0,0,66000,0
46097,0,0,0,0,2.43,28000,0
46099,0.43,0.425833925,0.533711852,0.017033357,1.77,,0
46101,,,0,0,1.39,,0
46103,0.07,0.072526083,0.051804345,0,3.18,,101.3292995
46105,0,0,0,0,53.32,57000,0
46107,0,0,0,0,0,,0
46109,0.81,0.804667069,3.017501509,,1.83,,0
46111,149.51,149.205055,,0,11.03,434000,0
46113,0,0,0,0,,,0
46115,,,0,0,10.59,,0
46117,0,0,0,0,,,0
46119,,,0,0,,,0
46121,0,0,0,0,,,0
46123,0.17,0.174367916,0,,178.31,975000,0
46125,,,1.315632101,0,5.02,,0
46127,0,0,,0,1.22,,0
46129,,0,,,7.25,,0
46135,,,2.809765085,0.414555504,6.18,34000,0
46137,0,0,0,0,0,,0
47001,0.31,0.313684842,0.313684842,0.150023185,1.06,12000,0
47003,0.59,0.583862927,0.853338124,0.157193865,3.28,,
47005,0.55,0.557206538,0.804853888,,1.54,,0
47007,75.47,75.52083333,10.18688725,1.072303922,100.8,7000,0
47009,3.43,3.421570918,0.308775912,0.325466502,2.48,165000,245.1847648
47011,1.23,1.225169377,0.554991256,0.157072997,2.64,,
47013,1.94,1.947635718,0.394457867,0,0.54,0,0
47015,1.94,1.935964259,,,10.79,12000,
47017,0.24,0.243199111,0.416912761,,1.42,14000,0
47019,0.83,0.83138213,0.763514201,0.169669823,1.23,20000,0
47021,1.18,1.175028098,0.255440891,0.025544089,2.64,74000,
47023,1.8,1.803706929,0.621967906,0,1.62,,0
47025,1.76,1.768204469,0.90017682,0.096447516,2.37,,0
47027,0,0,0,1.135933359,0.38,,0
47029,18.18,18.13918006,3.870821914,,6.2,,
47031,1.64,,1.256305688,0.289916697,1.26,44000,0
47033,24.25,,1.110879678,0.624869819,3.24,,0
47035,,,0.675878642,0.337939321,8.82,,
47037,0.24,0.241396624,0.069200366,0.008046554,0.09,,
47039,3.71,3.650586701,0,0,1.41,,
47041,1.63,1.61394448,0.591779643,,5.97,,
47043,1.37,1.370989855,0.590580245,0.147645061,1.77,,
47045,,1.512738854,,0,1.04,,0
47047,1.64,1.638991886,0.107474878,,3.77,,0
47049,54.85,,0.402160175,0,5.12,,0
47051,0.8,0.801165331,0,,2.99,193000,
47053,2.43,2.436254774,0.660679261,0.26840095,6.93,7000,
47055,0.48,0.482575575,0.551514943,0.448105891,4.86,28000,0
47057,19.58,19.50464396,1.503759398,0.530738611,22.11,,18771.1632
47059,4.5,4.494723256,0.607395035,0.212588262,4.39,27000,0
47061,1.75,1.746907973,,0.139752638,1.05,,
47063,,,0.11299435,,4.52,0,0
47065,0.12,0.11778314,0.11778314,0.063421691,0.82,,
47067,6.7,6.737535559,0.59889205,,5.96,,0
47069,2.26,2.265779536,,,2.8,36000,0
47071,0.81,0.803089984,0.344181422,,2.61,42000,0
47073,2.14,2.139412538,0.473476545,0.192897852,3.78,5000,130.7496712
47075,1.73,1.72188886,,0.104356901,0.84,,8.922515001
47077,1.87,1.868530214,0.336335439,0.112111813,6.15,5000,
47079,2.28,2.284481391,0.412475807,0.158644541,3.04,40000,560.9670971
47081,0.93,0.924991591,1.681802893,0.126135217,5.6,23000,1073.410696
47083,,,,0.993418602,4.09,,
47085,1.38,1.369262789,0.766787162,0.328623069,7.49,,0
47087,1.3,,,,3.71,,
47089,7.34,7.298835756,0.91235447,0.396675856,4.17,,
47091,1.99,1.991811442,0.774593338,2.26845192,5.7,0,
47093,0.21,0.20719728,0.098889611,0.056508349,0.56,,
47095,0,0,0,0,0,,0
47097,21.29,21.35418625,,,8.1,,0
47099,7.22,7.21553664,0.39135114,0.831621172,8.22,72000,102.7296742
47101,0.17,0.173490632,1.040943789,,3.11,,0
47103,16.53,16.49711301,5.101884948,0.85540586,12.92,42000,0
47105,0.31,0.308737265,0.992369779,0.176421294,2.36,,0
47107,1.31,1.304806678,0.921040008,0.115130001,3.17,149000,86.34750072
47109,1.45,1.456807623,,0.157492716,1.1,,
47111,1.3,1.290619959,1.428900668,0.27656142,2.6,4000,0
47113,0.46,,,0.051751263,0.28,32000,0
47115,,,0.499660944,0.713801349,3.59,,0
47117,0.62,0.612619971,0.2382411,0.170172214,4.01,,0
47119,0.38,0.373041532,0.609301169,0.174086048,2.41,78000,
47121,3.01,2.990430622,0,0.598086124,4.04,,0
47123,0.16,0.156197702,1.628918889,0.111569787,4.94,,0
47125,0.46,0.458478626,0.316414826,0.058117009,0.59,89000,
47127,3.28,3.30961443,,,11.31,,0
47129,0.98,1.021189686,0.71483278,0.153178453,6.93,4000,0
47131,2.29,2.280285036,7.062549485,,3.49,,0
47133,,,2.673924462,0.42973786,20.57,,0
47135,1.04,1.041938005,0.911695754,0.781453504,6.64,,
47137,1.05,1.043623461,0.417449384,0,15.73,,0
47139,2.24,2.225613633,0.699478571,0.190766883,6.33,,
47141,0.87,0.872263452,1.00095806,,2.31,15000,
47143,26.02,25.7811222,0.425323082,,15.06,,
47145,1.74,1.744545949,1.031720723,0.243861262,1.73,,0.39392973
47147,4.69,4.65028593,1.131150632,0.72267957,2.53,26000,0
47149,0.29,0.293382368,,0.066114336,0.77,88000,
47151,,,0.273373428,,0.68,,0
47153,0.45,0.445632799,,0.594177065,2.69,,96.55377302
47155,0.47,0.464551172,0.96483705,0.119115685,1.28,,
47157,0.05,0.047827958,0.086959925,0.013043989,0.04,,
47159,3.83,3.818210744,2.227289601,0.212122819,3.03,,
47161,1.3,1.303980977,0.306819053,0.383523817,1.61,,0
47163,0.23,0.228013029,0.208469055,0.045602606,0.82,,
47165,0.72,0.720942731,0.419457589,0.19006672,1.42,125000,
47167,1.89,1.888459606,0.866265874,0.086626587,3.28,,0
47169,0,0,0,,12.73,,0
47171,0.68,0.677889504,1.97717772,,0.28,0,0
47173,1.59,1.58470234,0.316940468,0.422587291,5.36,0,0
47175,0,0,,,0.92,,0
47177,2.9,2.881483338,0.826860436,0.250563768,3.25,,
47179,7.48,7.308275573,0.308438359,0.42838661,9.5,312000,
47181,0.84,,,0.180995475,11.25,31000,0
47183,2.65,2.648129758,,,4.88,16000,0
47185,2.74,2.723704238,0.720980534,0.280381319,13,61000,
47187,1.15,1.139553295,0.263896553,0.047981191,3.07,574000,
47189,1.61,1.605106303,0.197118318,0.168958558,2.9,8000,
48001,4.9,,10.18430419,0.422877683,2.22,83000,0
48003,0,0,5.173463177,0,0.08,905000,0
48005,1.16,0.932372707,0.690197978,0.254283466,0.99,,0
48007,0.16,0.164426358,0,0,0.16,,0
48009,,,2.698448392,0,7.93,513000,0
48011,0,0,,0,,,0
48013,35.03,,6.698169473,0.66522916,6.95,442000,0
48015,4.53,,67.30192077,0.675270108,5.28,79000,0
48017,136.48,,,0,8.42,,0
48019,,,17.17688749,,4.47,1478000,0
48021,3.09,,29.57719162,0.055413942,5.38,1264000,322.6476782
48023,,,5.440414508,0,1.04,188000,0
48025,,,1.726423529,,1.78,248000,0
48027,0.12,0.089817563,12.37326742,,1.65,81000,0
48029,1.17,,0.433002602,,0.11,100000,
48031,7,7.007007007,35.36870204,0.556111667,26.11,833000,0
48033,0,0,208.1911263,0,18.84,347000,0
48035,,,57.74529098,,11.39,140000,0
48037,0.35,0.349482329,58.5601328,0.120134551,2.08,316000,0
48039,6.63,3.084208443,5.581598466,,0.74,87000,112.5872551
48041,0.16,0.164163178,2.010998933,,0.96,,144.9326345
48043,,,9.045335658,,1.19,1074000,
48045,0,0,46.854083,0,6.11,80000,0
48047,32.08,32.3875803,12.17880086,0,5.17,915000,0
48049,2.01,2.014177718,52.5778859,,3.53,499000,0
48051,,,26.99275362,0.18115942,5.25,17000,0
48053,0.57,0.571076136,16.35562053,0.182744363,8.99,524000,0
48055,2.43,2.42970243,62.2986623,,3.99,154000,0
48057,0,0,,0,0.54,,0
48059,0.82,0.826508378,24.34442858,,4.16,544000,0
48061,14.29,9.78565624,7.946109646,0,1.09,,0
48063,1.85,1.83735421,32.27352612,,22.42,,0
48065,0,0,,0,0.63,,0
48067,3.51,3.202725724,1.805792164,0.306643952,2.9,28000,109.0289608
48069,,0,0,0,,,0
48071,0,0,3.852026652,0,2.44,153000,0
48073,7.12,6.982833867,4.696787065,0.332515898,5.12,,
48075,,,,0,1.6,,0
48077,5.31,5.307664628,186.2180641,,28.17,237000,
48079,,0,0,0,0,0,0
48081,0,0,5.017709563,0,8.65,655000,0
48083,0,0,59.46773434,,7.99,795000,0
48085,0.47,,0.840398043,0.001364283,0.22,153000,
48087,,,,,,113000,0
48089,0.2,0.194903279,73.67343956,,6.64,152000,0
48091,0,0,1.881521181,,0.97,413000,304.0842313
48093,77.23,,1097.914038,0.519634771,34.23,363000,0
48095,0,0,10.60267857,0,9.75,777000,0
48097,2.11,2.108167196,91.58815262,0.078080267,9.88,129000,0
48099,,,25.81089457,0,0.9,518000,0
48101,0,0,0,0,,587000,0
48103,0,0,,0,1.29,,0
48105,0,0,0,0,1.85,1556000,0
48107,0,0,15.04240679,0,,11000,0
48109,0,0,,0,0,474000,0
48111,172.13,,,0,11.91,,0
48113,0.02,,0.069273215,0.003358701,0.07,,0
48115,,,27.08967116,0,,,
48117,22.13,0,0,0,13.37,0,0
48119,1.68,1.675665612,71.30888103,0.558555204,10.8,,0
48121,0.13,,1.06636843,0.024383424,0.23,335000,5.852021874
48123,0.46,,166.8441605,0.963537705,23.22,37000,0
48125,0,0,58.68069607,0,16.83,70000,0
48127,,,59.60671856,0,8.79,1688000,0
48129,85.3,87.036069,26.39832723,0,6.4,675000,0
48131,,,0,0,7.5,1516000,0
48133,3,,85.40245566,,14.31,491000,
48135,0.25,,2.514083523,,0.15,492000,0
48137,0,0,294.0871369,,73.9,1827000,0
48139,0.18,0.182061355,6.372147414,0.042014159,0.99,70000,
48141,1.67,,11.96573916,,0.2,,0
48143,1.71,,38.30111042,0,13.46,,
48145,20.24,,144.3910542,0.415257756,6.2,,
48147,0.64,0.638841567,48.06522268,0.547578486,3.92,38000,0
48149,,,68.19994682,0.132943366,14.56,92000,0
48151,,,31.66160081,0,22.84,268000,0
48153,172.71,,,0,2.72,,0
48155,0,0,0,0,,189000,0
48157,0.44,,2.21933656,,0.63,336000,49.56518317
48159,1.26,1.269495829,10.51867972,0.27203482,5.49,,0
48161,1.92,1.70031881,20.98831031,0.903294368,63.14,195000,
48163,612.14,287.6924988,,0,5.04,862000,0
48165,364.15,221.1116364,63.68609441,0,2.7,,0
48167,0.13,,0.250405587,,0.42,,0
48169,0,0,2.951096121,0,4.68,174000,0
48171,20.19,20.09879067,69.91994549,0.681314938,55.56,2049000,
48173,,,327.8829604,0,0,54000,0
48175,0.85,0.857020426,8.998714469,,25.92,231000,0
48177,,,221.8149907,0,12.92,122000,
48179,,,,0,0.73,,0
48181,0.57,,14.29888909,0.169217622,3.08,142000,
48183,0.22,0.205236963,0.949220955,,0.31,,0
48185,15.68,,9.125504815,2.873563218,33.47,437000,0
48187,0.51,0.470772155,24.72886189,0,3.75,242000,
48189,113.04,46.51293273,,,0.28,0,0
48191,0,0,,0,,587000,0
48193,0,0,403.0719683,,7.81,336000,0
48195,0,0,0,0,0,,0
48197,0,0,32.47697528,0,5.37,143000,0
48199,1.11,1.101640865,3.092325235,2.319243926,1.49,,0
48201,0.11,,0.056532742,0.004348672,0.08,95000,
48203,1.17,0.805699932,1.295439106,0.284364682,1.28,78000,0
48205,,,0,0,0,0,0
48207,0,0,,0,0.38,85000,0
48209,0.17,0.169014085,1.535211268,0.014084507,1.04,1070000,
48211,0,0,,0,,114000,0
48213,2.63,2.321951962,4.060243868,1.129255326,2.6,,0
48215,44.52,33.42537422,35.48133394,,4.41,824000,
48217,1.39,1.391136473,11.66851205,0.255514862,6.14,94000,
48219,35.52,,26.05291577,0,0.59,,0
48221,,,62.33797797,,1.47,26000,
48223,0.39,0.382094466,7.93580813,,7.92,,0
48225,,,153.5644962,,3.79,140000,0
48227,,,2.48702086,0,0.28,,0
48229,760.95,0,127.4203623,0,2.47,321000,0
48231,1.52,1.529163329,17.01497609,0.072817301,5.18,50000,
48233,0,0,0.230244981,0,0.78,44000,0
48235,0,0,115.162037,0,,908000,0
48237,8.06,8.170310702,100,,30.52,446000,0
48239,,,128.9815741,0,14.74,,0
48241,4.93,4.486003088,12.29281366,2.126481983,5.08,,
48243,0,0,37.1040724,0,,499000,0
48245,0.14,0.144934738,0.625289869,0.028986948,0.88,,0
48247,0,0,,0,0.4,1046000,0
48249,,,0.438436244,0,2.48,411000,0
48251,0.31,0.307610004,5.6840979,0.026748696,1.29,535000,0
48253,5.24,,3.811214368,,2.49,,0
48255,,,1.661129568,0,9.44,248000,0
48257,0.48,0.38301088,2.867405774,0.103516454,5.54,26000,
48259,0.19,,5.891959397,,3.98,3117000,0
48261,0,0,0,0,0,1051000,0
48263,,,61.1961057,0,,172000,0
48265,,,11.56081536,,2.18,2708000,
48267,,,251.0734463,0,4.73,2069000,0
48269,0,0,0,0,242.32,,0
48271,0,0,,0,0.61,780000,0
48273,,,0.391670475,0,0.39,,
48275,,,18.45976348,0,0.57,,0
48277,0.98,,25.83003226,,2.51,51000,0
48279,,,14.25986247,0,,,0
48281,0.53,0.531503672,63.34557402,0,3.88,710000,0
48283,170.32,171.6455696,5.400843882,0,,1107000,0
48285,,,153.0995281,,20.08,119000,0
48287,3.38,3.40241262,81.22486854,0.123724095,12.4,32000,0
48289,7.31,6.777798132,14.22726995,,14.44,279000,0
48291,0.09,0.093570378,10.54671835,0.294078332,2.44,,0
48293,9.82,,28.02695586,0.937207123,17.39,,0
48295,0,0,,0,0,,0
48297,0.8,0.796953865,15.23067387,0,7.89,721000,0
48299,,,14.27868045,,6.11,1466000,0
48301,0,0,0,0,0,,0
48303,3.67,3.640236596,1.977975998,0,0.44,,0
48305,,,,0,2.74,,0
48307,1.02,1.024852677,16.78196259,0,2.04,1826000,0
48309,0.45,,2.475453578,0.004381334,1.2,33000,
48311,0,0,,0,,1313000,0
48313,,,52.39713099,,8.18,63000,0
48315,,,3.192788055,0,7.67,,0
48317,,,5.208333333,0,,47000,0
48319,30.13,29.98462327,54.84366991,,75.2,1591000,0
48321,0.3,,75.81944898,,,,0
